disposition,orbit_period_days,stellar_radius_sun,stellar_effective_temp_kelvin,planet_equilibrium_temp_kelvin,stellar_surface_gravity_log10_cm_s2
0,15.091257,1.55474,5369.0,,4.02323
0,3.102398,1.85351,5483.32,,3.88435
1,0.93346092,2.62165,6035.64,,3.65014
0,5.817737,3.03613,6290.85,,3.56404
0,5.817854,,,,
1,5.81861,0.38,,,
0,1.671965,0.483697,3243.0,,4.75171
1,4.332837,0.725,4768.0,,4.693
1,1.1524,1.057,5992.0,,4.386
1,20.486455,0.371,3664.0,,4.852
1,18.641,,4774.48,,
1,18.634179,0.821,,,
1,18.645046,0.84,,,
1,18.6393,0.821,,,
1,5.19287,0.826,,,
1,3.39934,0.826,,,
0,6.663685,1.05709,5691.67,,4.39416
1,12.17682,0.637,4477.0,,4.739
0,11.114394,2.44643,5904.69,,3.69039
0,0.524461,0.200172,3112.0,,5.06358
0,9.056947,1.05773,4942.0,,4.2978
0,0.737735,1.53058,4908.37,,3.97144
1,7.07737,0.662,,,
0,0.799768,1.67093,8175.71,,4.29318
0,1.641114,1.10451,8231.0,,4.65708
1,6.3508198,2.11,7461.0,,4.03
0,0.555516,,,,
1,0.635328,1.531,6420.0,,4.176
1,16.24196986,10.4554,4499.02,,
0,1.031746,1.85084,7598.94,,4.1513
0,0.58337,0.742872,5802.79,,4.71327
1,2.047195,0.958,6150.0,,4.476
1,24.4472,0.647,,,
1,10.542179,0.916,5441.0,,4.423
0,3.247194,1.17125,5581.0,,4.29641
1,5.31471,0.355,,,
1,3.84981,1.42,,,
0,0.715676,7.82356,4476.31,,
0,0.546969,0.996147,5162.92,,4.38094
0,0.682618,2.77001,6120.16,,3.61756
1,2.126953,0.573,4020.0,,4.696
0,0.512702,1.00839,4513.0,,4.28207
1,20.2244,0.8325,,,
0,0.539696,,,,
1,42.3822512,0.86,5568.0,482.0,4.52
1,41.9,0.86,5568.0,82.0,4.52
0,0.597258,1.47741,5374.42,,4.06755
0,0.620388,1.48463,7577.62,,4.34034
1,9.81881482,0.411081,3463.0,,4.81652
1,1.518232,1.209,5510.0,,4.237
1,1.63013,1.602,6190.0,,4.136
1,2.00745282887,0.490442,3449.0,680.34,4.74578
1,2.007472,0.473,3790.0,,4.783
1,37.4059,0.581,,,
1,3.544965,0.701,4860.0,,4.602
0,17.325857,3.05384,6047.27,,3.51759
1,34.023,11.253,4534.56,,
0,6.2043,,,,
1,10.39528014,0.8881,5714.27,,4.54932
1,11.007537,0.94,,,
1,11.00357542,1.0551,5506.87,,4.37825
1,9.0102,0.738,,,
1,9.01258853,0.81741,4764.64,,4.49798
1,35.383,0.667213,4663.0,,4.65877
1,35.3972,0.531,,,
0,1.359386,1.28259,5723.55,,4.23049
1,26.0,1.57,6414.0,222.0,4.16
0,0.630717,1.57514,6591.15,,4.18015
0,0.630718,,,,
0,12.427163,2.39747,6435.2,,3.7925
1,37.24703,1.696,,,
1,37.246869,1.475643,5445.0,,4.05
0,1.348851,1.38773,6311.4,,4.24688
0,1.490219,1.72824,7175.46,,4.16698
1,1.882213,1.568,6590.0,,4.178
0,0.958786,1.0377,5512.55,,4.3918
0,0.9587591,1.171,,,
1,1.8554,10.091,4990.0,,2.964
0,11.100314,3.70395,4928.18,,
1,1.855827,0.664,4720.0,,4.627
1,15.7512,0.582,,,
1,1.855421,2.734,11500.0,,4.055
0,0.921358,1.30486,5255.22,,4.16118
0,11.078847,1.9631,5162.0,,
0,0.530431,1.49032,5666.31,,4.09583
0,0.747734,1.65596,8498.37,,4.32425
0,0.69719,1.45971,5535.52,,4.0963
1,5.513327,0.77,5020.0,,4.562
0,0.884004,0.742353,5119.55,,4.63135
1,0.53027,0.558,3880.0,,4.706
0,0.543877,1.36241,6177.78,,4.24133
0,6.741846,2.13528,4861.09,,
1,20.9913,0.386,,,
1,23.89959501695,0.76962,4736.5,476.17,4.55
1,23.897707,0.728,5020.0,,4.581
0,2.044175,2.49927,5480.16,,3.62471
1,23.5306712,1.9,6688.0,591.0,4.05
1,10.6741,0.9538,,,
1,10.673,0.928134,5919.66,,4.53627
1,3.78795,4.182,5126.0,,3.476
0,0.516235,2.08947,7701.0,,4.05568
0,0.635238,0.919305,4743.31,,4.39196
0,0.544418,1.06871,5076.71,,4.30977
1,1.855516,0.189,3110.0,,5.092
0,0.698333,0.664517,4081.0,,4.59923
1,4.894289,0.686,4440.0,,4.62
1,12.601781,1.088,5791.0,,4.269
1,6.96350934,1.23998,6244.89,,4.33403
1,0.769057,0.54,3832.0,,4.9
1,1.91828,,,,
0,2.5844972,1.39,6471.0,2277.0,4.24
0,2.5840753,1.4,6119.0,1834.0,4.2
0,2.5819,,,,
0,2.5331,1.54022,5301.32,,4.02194
0,3.022569,1.89113,6481.66,,4.0052
1,15.462807,0.919,5509.0,,4.414
0,2.958763,2.34828,5935.86,,3.72999
1,5.51633,0.306,,,
1,0.36091387,1.92205,6175.0,,3.94242
0,1.052364,1.1112,5157.0,,4.286
1,4.7464962,2.1,6486.0,1775.0,3.97
1,4.7464485,2.26,5890.5,1141.0,3.76
1,4.746159,2.207,5878.0,,3.977
1,8.952623,0.856,5258.0,,4.586
1,1.99043,0.82,5086.0,,
1,1.99067602,0.792521,5194.62,,4.58551
1,1.990422,0.824,,,
0,2.131554,2.44273,6147.31,,3.72939
1,8.65871336,0.901716,5127.0,,4.46444
1,8.658168,0.818973,5319.0,,4.55
1,8.658143,0.9,,,
1,8.657975,0.891,5370.0,,4.45
1,8.658,0.901716,5127.0,,4.46444
1,14.5616,0.849,,,
0,2.46819,0.817957,8315.0,,4.92436
0,0.56802,0.451115,3385.0,,4.78052
1,2.787663,0.602,3950.0,,4.676
0,4.612166,2.82645,5444.37,,
0,0.595558,1.20541,5854.74,,4.3011
1,13.798845,0.68,4980.0,,4.686
1,3.41052823,0.674996,3985.0,,4.5894
1,3.41065,0.701,,,
0,0.595667,,,,
1,1.56494,0.556,,,
1,1.56493,0.624202,3938.0,,4.63089
0,3.576744,1.30914,5896.1,,4.23348
0,3.57678,0.934009,5474.0,,4.47964
1,7.5587,0.677,3974.0,,4.579
1,25.43143,0.677,3974.0,,4.579
0,0.542912,2.25382,5974.29,,3.77362
0,3.79018,,5762.0,,
1,27.693,1.7076,6286.0,,4.0632
1,7.13142,3.4,,,
1,7.134,,,,
1,3.57804902,1.59182,6024.0,,4.08194
1,12.89398,0.191,,,
1,9.56332821,,4432.16,,
1,9.562742,0.667217,4349.9,,
1,9.56183,0.598,,,
1,1.88993,0.638,,,
1,1.89016107,0.74574,4491.0,,4.54108
1,1.640707,0.572,,,
1,1.64117466,0.664535,4493.0,,4.64429
1,19.53405,0.460378,3316.0,,4.7723
1,19.53403,0.45,,,
1,1.106175,0.90632,5851.0,,4.43
1,1.10605213,1.11127,5900.71,,4.37581
1,1.106,1.11127,5900.71,,4.37581
1,1.106182,0.84,,,
0,1.52317871,0.950472,5735.72,,4.49249
0,1.523,0.950472,5735.72,,4.49249
0,1.5235,0.950472,5735.72,,4.49249
0,0.504961,0.906039,5169.0,,4.46826
1,3.38199819,1.019,5603.82,,4.41736
1,3.383,1.019,5603.82,,4.41736
0,0.593274,1.07692,5557.0,,4.36492
0,1.085097,2.97681,6503.37,,3.61442
1,3.607981,2.253,6490.0,,3.928
1,3.6079916,1.89,5308.3,1228.0,
1,15.405101,1.475,5910.0,,4.145
0,14.71,2.19732,5167.0,,
0,14.707213,2.19732,5167.0,,
1,2.17693,0.170856,3176.0,,5.12252
1,2.176955,0.169,,,
1,21.17623917,0.597044,3811.0,,4.65371
1,21.169619,0.59,3880.0,,
1,21.1686,0.642,,,
1,21.1701963,0.58,4057.0,431.0,4.7
1,21.1595,0.597044,3811.0,,4.65371
1,21.169861,0.571699,4148.21,,
0,1.549381,0.541211,3570.0,,4.70154
1,0.95017067,0.746527,5339.0,,4.65577
1,1.53453,0.29,,,4.96079
0,20.180269,0.342147,3380.0,,4.8817
0,5.803439,1.00796,5029.0,,4.35546
1,20.893526,1.765,6020.0,,4.041
0,3.48928,0.682132,3742.0,,4.58372
1,10.545,1.95293,6046.92,,3.90591
1,12.0808,0.682,,,
0,0.575349,1.04575,5033.0,,4.32349
0,2.612938,4.77742,5014.02,,
0,2.612804,3.64705,5987.0,,3.35558
0,0.522199,,,,
1,0.4520313,0.569,,,
1,0.45220130587,0.633946,3739.0,1326.28,4.6228
0,14.343042,0.424653,3260.0,,4.80422
0,0.628876,1.49352,6688.0,,4.24194
0,0.636109,1.65628,6100.77,,4.0605
1,11.09226,0.703,4496.0,,4.611
1,2.61299,0.458,3520.0,,4.798
1,8.97146,0.872,5330.0,,4.481
0,4.397187,1.71021,6090.0,,4.02887
1,19.64,2.11864,6516.17,,3.91306
1,19.640123,1.743843,6398.0,,4.03
1,19.63975,2.183,6730.0,,3.963
1,19.63366256,2.11864,6516.17,,3.91306
1,19.640151,2.188,,,
1,10.90364,0.59,3929.0,,4.669
1,0.995061,0.864,5080.0,,4.468
1,11.2362,0.955,,,
1,5.75052,0.576,,,
1,5.75,0.718666,4678.76,,4.60008
1,5.749481,0.765,,,
1,1.648932,0.46,3440.0,,
1,1.6488,0.445314,3392.0,,4.78569
1,24.399869,1.65,6404.0,1144.0,4.12
1,2.52,1.08666,5707.44,,4.37448
0,0.526316,,4397.0,,
0,1.108972,,,,
1,9.35739,0.595,,,
1,1.810718,1.178,5680.0,,4.257
0,0.582017,1.06418,5385.55,,4.35439
1,1.81042,0.313,3050.0,,4.808
1,1.810834,0.888,3230.0,,3.921
1,24.6237203,0.91,5650.0,585.0,4.49
0,1.810708,2.32513,6805.0,,3.86952
0,9.484994,,,,
0,9.510911,0.777317,3941.0,,4.4422
0,9.516793,,,,
0,9.48658,1.76772,6119.69,,4.00394
0,9.487929,2.65019,6214.0,,3.6707
0,9.49259,7.25626,4645.01,,
1,8.841,0.584,,,
1,45.38331501,0.815611,4793.26,,4.50159
0,0.858462,0.840819,4467.0,,4.43376
1,3.477,0.84127,5225.91,,4.53759
1,3.476642,0.84,,,
1,3.476633,0.865,,,
1,3.47701708869,0.84127,5225.91,1017.26,4.53759
1,3.4766506,0.879,,,
1,3.47701312,0.84127,5225.91,,4.53759
0,0.520451,,,,
1,,1.294,,,
1,39.5438,1.294,,,
1,,1.294,,,
1,26.8662,1.294,,,
1,5.78,1.70787,5758.27,,
1,5.7837,1.31,,,
1,5.781853,1.383982,5739.0,,4.11
0,1.324292,2.71166,7114.0,,3.77025
1,19.729071,0.712,4735.0,,4.619
1,19.491795,1.410092,6046.0,,4.14
1,19.4921473,1.36,6128.0,662.0,4.23
1,19.49213,1.38,6025.0,886.35,4.25
1,19.50735025,1.3636,6128.0,,4.2324
1,19.492132,1.48,,,
1,19.49221,1.39,6069.0,817.0,4.22
1,19.491965,1.485,6320.0,,4.219
1,19.49183,1.403,,,
1,19.4921498,1.38,6025.0,,4.25
1,19.491,1.387,6019.0,809.0,4.18
1,19.491,1.3636,6128.0,,4.2324
0,1.982809,0.291,3330.0,,4.958
0,1.9828041248,0.293047,3213.0,543.47,4.93347
0,1.9828,0.293047,3213.0,,4.93347
1,29.724674,0.854,5339.0,,4.515
0,0.616444,0.750931,4937.26,,4.59535
0,7.218071,1.67346,6727.06,,4.14708
0,7.219626,2.55977,8075.0,,3.91392
1,7.220537,0.932,5420.0,,4.435
0,7.220943,0.292863,3092.0,,4.93367
1,10.55532,0.623,,,
1,10.55632,0.722281,4067.08,,4.52683
1,10.555,0.722281,4067.08,,4.52683
0,1.4835,0.317944,3200.0,,4.9064
0,6.0162,0.400314,3249.0,,4.82637
1,1.092845,0.951,5620.0,,4.468
1,1.092673,0.783,5140.0,,4.557
0,1.092917,1.78223,7226.47,,4.14565
1,0.907765,1.21,,,
1,17.035203,1.51,,,
1,17.04066667,,6117.37,,
1,63.84825,0.731598,3973.09,,4.50191
1,63.8432,0.594,,,
1,8.986,11.8634,5523.32,,
1,8.986648,4.260594,5265.0,,3.2
1,0.279258,0.62,4071.0,,4.838
1,32.576,0.694468,4217.0,,4.57431
1,32.5795,0.633,,,
1,1.744546,2.316,6530.0,,3.921
0,11.6158,0.339085,3189.0,,4.88475
1,74.8,0.7,5044.0,86.0,4.64
1,6.83292,0.18,,,
0,0.778,0.779314,3859.0,,4.42916
0,0.77845,0.779314,3859.0,,4.42916
0,0.923861,1.90631,6235.06,,3.96046
0,2.851451,2.22321,7137.0,,3.9455
0,3.244126,0.987047,4274.11,,4.27547
0,0.821436,1.5043,6046.46,,4.13261
0,3.888853,0.696024,3693.0,,4.5728
0,3.696871,1.47855,6401.57,,4.2073
1,3.697161,0.245,3120.0,,4.991
0,1.769505,1.16794,5988.0,,4.34462
1,23.702342,1.869,6280.0,,4.021
1,2.714743,0.415,3634.0,,4.802
1,5.169887,1.45,6830.0,,4.256
1,5.1699026,1.48,6283.4,1356.0,4.18
0,3.40819,0.849526,5416.13,,4.55423
0,2.22982,2.26072,7391.0,,3.95746
1,4.445559,2.237,6520.0,,3.932
1,4.4455436,2.11,6355.8,1528.0,3.89
1,23.917716,0.828,5050.0,,4.507
1,2.783705,0.939,5890.0,,4.487
0,1.830767,0.98712,6141.42,,4.51379
1,9.375266,0.747,4571.0,,4.597
0,0.617674,1.10095,5271.68,,4.30878
1,0.986765,1.4,6080.0,,4.201
0,0.579309,0.999114,4888.0,,4.34193
0,1.204338,0.907171,5633.43,,4.52269
0,0.604228,,,,
1,0.8218241,2.66,,,
1,0.82182448,2.64987,5990.46,,3.63301
1,0.822,2.64987,5990.46,,3.63301
0,0.816734,1.79519,6318.08,,4.02502
1,14.220246,1.461,6130.0,,4.185
0,0.547674,0.786265,4926.69,,4.55541
0,1.743013,2.95299,7935.6,,3.7763
0,0.55082,,,,
0,1.153456,2.96865,5378.01,,
0,3.797473,0.785698,5024.68,,4.57184
0,0.518748,1.31192,6490.0,,4.32611
0,0.518754,0.878754,5514.41,,4.53621
0,0.98972,1.13922,5424.29,,4.29798
0,4.845561,1.15426,5723.1,,4.32206
0,0.643142,1.05452,5412.54,,4.36509
1,1.466473,0.981,4570.0,,4.413
1,7.1123703,0.91,5595.7,917.0,4.52
1,7.112134,1.042,5800.0,,4.409
1,7.112,0.909317,5595.68,,4.51583
1,7.11047482,0.909317,5595.68,,4.51583
1,7.112273,0.96,,,
0,1.991357,1.26082,6118.76,,4.29746
0,16.7004351,1.09979,5018.76,,4.27453
0,16.709659,1.09979,5018.76,,4.27453
1,20.016917,0.97,5790.0,,4.451
0,1.488249,0.982781,4080.0,,4.25797
0,0.610205,1.18417,5470.83,,
0,1.07639,1.6002,6523.0,,4.15682
1,5.17518,0.826,,,
1,9.73605539,0.946449,5508.0,,4.47265
1,2.22645,0.782,,,
1,2.226,0.778333,5013.0,,4.57482
1,3.209185,0.89,,,
1,3.209149,0.839324,5182.0,,4.55
1,3.2092033,0.91,5060.5,,
1,3.209,0.910204,5060.51,,
1,2.918,0.763904,4996.93,,4.59002
1,2.91825,0.776,,,
1,0.898216,0.82,5528.0,,4.482
1,0.898344,0.9,,,
1,0.898,,,,
1,0.89803906,,,,
1,0.898312,0.79,,,
1,6.676,,4036.0,,
0,1.023613,2.97485,6658.58,,3.63727
1,0.545702,4.752,5330.0,,3.514
1,4.70751,0.998,,,
0,5.173531,1.14689,5188.24,,4.2635
0,5.489456,3.27338,5151.0,,
0,0.699705,2.09781,6804.44,,3.95889
0,0.555317,1.07851,5295.0,,4.33146
0,0.569192,1.51974,6510.0,,4.20163
0,0.751394,1.27317,5480.0,,4.21057
1,1.17715,2.529,6390.0,,3.846
0,9.148701,1.8215,6072.0,,3.97029
1,1.190316,0.335,3420.0,,4.916
0,2.724469,1.60222,6707.0,,4.18091
0,12.886147,0.805017,5033.0,,4.55074
0,0.723102,1.19162,5897.77,,4.31518
1,6.924808,0.795,5300.0,,4.55
0,0.526018,0.671247,3614.0,,4.59239
1,1.190354,2.407,6350.0,,3.88
0,0.793048,1.76335,5459.0,,3.92312
0,0.594392,,5552.0,,
0,1.160308,0.883616,4331.0,,4.37613
1,5.190254,0.645,3120.0,,3.97
1,11.480611,5.415,4692.0,,3.138
0,0.59812,0.935307,4142.0,,4.30907
1,1.095841,1.906,5920.0,,3.996
1,1.717,1.69089,6049.0,,4.03491
1,0.7165461,1.754,,,
1,12.426,1.34653,5926.0,,4.21306
1,16.715029,0.854,5406.0,,4.49
1,2.76294135,0.787867,5794.0,,4.66219
1,2.28943,,,,
1,2.28896,0.749,,,
1,2.289363,0.8,5171.0,1149.0,4.55
1,5.213,0.776343,5008.0,,4.57756
1,5.213965,0.8,5171.0,866.0,4.55
1,5.21378,0.749,,,
1,1.225,0.836336,5222.0,,4.5427
1,0.595621,0.863058,5338.0,,4.51
1,1.605718,1.9,,,
1,6.669,0.871771,5048.0,,4.48154
1,17.788652,0.76,,,
1,12.93562,1.511,,,
1,12.9348816,,,,
1,51.735,1.511,,,
1,34.1365,1.791,,,
1,34.144,1.68987,5690.0,,3.98668
1,3.56467,0.564,,,
1,21.0791,1.362,,,
1,4.17458,0.28,,,
1,4.174,0.539055,3620.0,,4.7034
1,15.9489,1.29,,,
1,2.548,0.515866,3545.0,,4.72355
1,2.55068936,0.515866,3545.0,,4.72355
1,2.549,,,,
1,2.55234671,,,,
1,2.500285,2.481,6051.0,,3.934
1,0.6962935,1.107,,,
1,22.446,0.693527,4118.0,,4.5655
1,26.147,0.811187,5442.0,,4.59709
1,26.143,0.8091,,,
1,14.452,1.11514,6318.0,,4.43683
1,36.152,1.11514,6318.0,,4.43683
1,6.16596,1.3,5882.0,,
1,46.4221,0.893,,,
1,46.423,0.851697,5642.0,,4.5775
1,1.852487,2.479,,,
1,3.746332,0.726,4395.0,,4.615
1,28.24765,3.57,,,
1,25.3606,0.815,,,
1,15.7086,0.595,,,
1,9.886,0.595,,,
1,18.0983,,,,
1,18.0971,1.2247,,,
1,12.0156,1.2247,,,
1,12.012,1.21834,5915.0,,4.29996
1,0.94599529,0.801858,5336.0,,4.59366
1,0.946033,0.827,,,
1,0.946,0.801858,5336.0,,4.59366
1,2.667929,0.94,,,
1,1.063,,,,
1,0.531704,1.06,,,
1,0.531684,1.29,,,
1,24.006249,1.506,6150.0,,4.165
1,1.115563,0.98,,,
1,1.115485,1.1,,,
1,1.115,1.09339,5806.0,,4.37755
1,1.11562824,1.09339,5806.0,,4.37755
1,24.462656,0.68,,,
1,24.482,2.763,,,
1,0.779,,,,
1,0.77923,,,,
1,12.666,0.948236,5690.0,,4.48856
1,0.876,1.49707,5849.0,,4.11289
1,3.26945,0.276,,,
1,3.269,0.263126,3201.0,,4.96918
1,4.07337,0.794,,,
1,21.6768,1.003,,,
1,21.677,0.968677,5751.0,,4.47855
1,6.80213,0.379,,,
1,6.88385,0.743,,,
1,6.883,1.76623,4900.0,,
1,34.885,,,,
1,15.381,0.752111,5079.0,,4.61492
1,15.3866,0.758,,,
1,11.52898,0.533,,,
1,3.44791,0.637,,,
1,14.4307,0.986,,,
1,8.12088,1.101,,,
1,8.121,1.04659,5672.0,,4.40284
1,13.484958,0.843263,5378.0,,4.47
1,13.485,0.879,,,
1,13.479,0.915477,5196.0,,
1,17.732736,1.684,5650.0,,4.03
1,1.096473,1.913,,,
1,4.162764,0.83,,,
1,13.7043,1.014,,,
1,13.52475,0.888236,5570.0,,4.59
1,13.524,0.913819,5531.0,,4.50446
1,13.52583,0.927,,,
1,14.311,0.614558,4076.0,,4.66576
1,21.379793,0.698,4722.0,,4.665
1,8.853,1.12685,5639.0,,4.33434
1,8.853025,0.87,,,
1,8.85007649,1.12685,5639.0,,4.33434
1,2.581,0.86975,4998.0,,4.47836
1,2.58166013,0.86975,4998.0,,4.47836
1,2.581467,0.78,,,
0,2.58148,0.757718,4076.0,,4.48523
0,2.581,0.757718,4076.0,,4.48523
1,14.06928,0.876,,,
1,14.069759,0.890011,5343.0,,4.51
1,14.069,,,,
1,14.07277587,,,,
1,14.069121,0.84,,,
1,18.155653,0.83,,,
1,6.373,0.991065,6518.0,,4.57297
1,3.021795,1.09,,,
1,3.02164122,1.05594,5975.0,,4.43218
1,3.021944,1.082,,,
1,7.785,3.88144,4726.0,,
1,7.78608,3.34,,,
1,7.785227,1.817689,5084.0,,3.95
1,7.783286,3.83,,,
1,15.2841,,,,
1,15.2841,0.9757,,,
1,15.28078,0.98,6004.0,756.0,4.45
1,23.226,0.95,,,
1,23.226,0.94987,6055.0,,4.53582
1,23.228555,0.98,6004.0,658.0,4.45
1,23.24110566,0.94987,6055.0,,4.53582
1,23.2259,0.9757,,,
1,23.226001,0.952744,5928.0,,4.49
1,,0.797,,,
1,4.54462,0.487,,,
1,4.545,0.248786,3258.0,,4.98795
1,0.72436144,0.650416,3276.0,,4.60926
1,12.346663,1.011,5685.0,,4.371
1,31.4782,0.7556,,,
1,6.02226,0.9738,,,
1,0.578657,0.93,5765.0,,4.4
1,11.811437,0.93,5765.0,,4.4
1,11.81387,0.948,,,
0,4.35244,0.764238,4459.0,,4.51671
0,4.352428,0.67,,,
1,2.85177,0.387653,3288.0,,4.83807
1,2.851702,0.303,,,
1,11.090822,0.989,5763.0,,4.259
1,13.843678,0.81,,,
1,13.83851,2.65,,,
1,13.843,2.5315,5500.0,,3.61358
1,13.843725,1.641721,5465.0,,3.98
1,0.984,1.10379,5793.0,,4.36933
1,0.32814902,1.10379,5793.0,,4.36933
1,0.32815384,1.168,,,
1,0.328152,0.990035,5759.0,,4.46
1,8.253,2.02234,5419.0,,3.79948
1,8.25178,2.161,,,
1,20.5827,1.099,,,
1,19.1324,1.347,,,
1,2.459,0.926086,5528.0,,4.49154
1,2.458783,0.964,,,
1,2.45840745,0.926086,5528.0,,4.49154
1,1.054612,0.36,,,
1,1.05459,0.533176,3445.0,,4.7085
1,1.054604,0.3,,,
1,1.055,0.533176,3445.0,,4.7085
0,1.83473,0.826606,4385.0,,4.44232
1,,0.951,,,
1,5.734172,2.747,5192.0,,3.618
1,62.841,1.13363,4971.0,,4.24294
1,25.86125,0.432453,3653.0,,4.7972
1,25.8614,0.295,,,
1,6.430383,1.054,5735.0,,4.314
1,6.788,1.09551,5841.15,,
1,6.789076,0.978493,5758.0,,4.46
1,6.788344,1.11,,,
1,6.78882,1.76,,,
1,18.517319,0.978493,5758.0,,4.46
1,18.516,1.09551,5841.15,,
1,18.5159,1.76,,,
1,2.268,2.15197,5789.0,,3.78943
1,2.2688499,2.15197,5789.0,,3.78943
1,7.264,,,,
1,3.4914,0.572,,,
1,7.685505,0.703,5176.0,,4.587
1,13.603,0.669035,4581.0,,4.64691
1,13.603,0.673,4684.0,536.0,4.622
1,13.60697954,0.669035,4581.0,,4.64691
1,65.55,0.673,4684.0,316.0,4.622
1,14.78545,0.623,,,
1,34.383193,0.972,5666.0,,4.343
1,19.984217,1.753,6823.0,,4.004
1,1.018,0.805916,5022.0,,4.54457
1,1.017968,0.75,,,
1,1.017977,0.638,,,
1,8.491003,0.841,5432.0,,4.51
1,8.953,0.864025,4966.0,,4.4783
1,8.95366,0.841,,,
1,37.361973,1.116937,5675.0,,4.25
0,4.68189,0.40606,3368.0,,4.8211
0,4.681743,0.25,,,
0,4.68199,0.895684,4636.0,,4.40064
1,24.748442,0.637,5803.0,,4.637
1,3.216,0.622576,3954.0,,4.63225
1,29.978884,0.94,,,
1,6.725,0.80913,4891.0,,4.52512
1,6.72511,0.787,,,
1,12.24568,0.796,5329.0,,4.573
1,13.8883,0.592,,,
1,26.939433,1.02,5716.0,,4.312
1,27.7985,1.484,,,
1,20.641492,1.05,,,
1,12.634794,10.265,4999.0,,2.32
1,7.535783,0.659,3990.0,,4.718
1,6.116238,1.544,6283.0,,4.154
1,9.668373,0.817,5368.0,,4.527
1,0.546127,1.447,,,
1,2.49686,11.0,,,
1,5.84643,0.698,,,
1,9.76897,1.2,5388.0,,
1,9.770186,0.994327,5631.0,,4.29
1,9.7706,1.195,,,
1,9.769155,1.1,,,
1,0.515513,0.75,,,
1,6.7826,0.705,,,
1,3.12951,1.99,,,
1,13.61358,0.780921,4863.0,,4.38
1,13.61242,0.793,,,
1,12.364531,0.76,,,
1,6.79867,1.601,,,
1,1.489154,2.4,,,
1,1.489184,0.87,,,
0,1.11704,0.497973,3506.0,,4.73918
0,1.117027,0.27,,,
1,14.1297,0.69,,,
1,4.63789,1.021,,,
1,4.637911,0.985113,5608.0,,4.46
1,5.059033,0.623766,4455.0,,4.68
1,5.059,0.67224,4310.0,,4.60909
1,1.876899,0.774,,,
1,10.99044,0.500884,3584.0,,4.73663
1,21.568409,1.21,,,
1,1.236438,3.2,,,
1,7.269622,0.73,,,
1,7.269213,6.93,,,
1,7.457597,1.037,,,
1,43.1029,1.923,,,
1,0.2633809,37.7,,,
1,15.20726,1.59,,,
1,15.207101,0.84,,,
1,0.738067,25.0,,,
1,4.135707,0.76364,4972.0,,4.52
1,4.13556,0.761,,,
1,6.63107,0.761,,,
1,6.631247,0.76364,4972.0,,4.52
1,1.726115,0.839,,,
1,1.2539936,0.948,,,
1,0.9085915,0.95,,,
1,6.421719,1.1,,,
1,2.74324,4.88,,,
1,0.533393,14.8,,,
1,23.510811,0.97,,,
1,21.521554,1.160188,5694.0,,4.22
1,5.33988,0.611,,,
1,6.689131,1.011,,,
1,,0.738,,,
1,3.6322288,2.67,,,
1,10.14588,1.198,,,
1,11.12366,0.8327,,,
1,11.123654,0.820733,5310.0,,4.63
1,,1.532,,,
1,1.15144,1.91,5809.0,,
1,1.151471,1.64,,,
1,14.94889,1.69,,,
1,14.948966,1.524443,6391.0,,4.18
1,3.0203,1.265,,,
1,13.12227,1.004,,,
1,13.125244,0.976723,5742.0,,4.5
1,19.68075,1.079,,,
1,19.679411,1.002168,5679.0,,4.49
1,3.38492,0.528,,,
1,3.90518,1.282,,,
1,28.077484,1.54,,,
1,11.86386,0.848,,,
1,8.6929,1.079,,,
1,9.761854,1.770928,5529.0,,3.91
1,32.3204,0.245,,,
1,2.786008,0.42,,,
1,2.78592,0.470811,3528.0,,4.76307
1,8.60133,1.016,,,
1,29.8411,1.016,,,
1,16.692356,0.9,,,
1,4.833191,1.8456,,,
1,1.3194719,1.31,,,
1,1.319474,1.54,,,
1,21.587326,1.466377,6244.0,,4.11
1,3.04108,1.91,,,
1,3.041617,0.873673,5250.0,,4.31
1,0.4951253,1.87,,,
1,1.589843,3.93,,,
1,8.421659,1.229497,5779.0,,4.13
1,8.42177,1.0511,,,
1,9.811589,1.882,5953.0,,4.066
1,11.587502,1.0,,,
1,1.549318,1.67,,,
1,5.049068,1.476,6262.0,,4.178
1,5.0521,1.476,6262.0,,4.178
1,1.9363475,1.687,,,
1,1.157563,1.46,,,
1,2.17469,1.083,,,
1,1.658223,0.917,,,
1,0.56007,0.441,,,
1,4.88451,0.73,,,
1,4.35967,0.559,,,
1,1.81053,0.543,,,
1,20.94388,12.43,,,
1,20.943909,11.57,,,
1,0.944284,0.684,,,
1,5.292605,0.969695,5689.0,,4.43
1,5.292627,1.058,,,
1,5.29266,1.0,,,
1,0.515013,1.3,,,
1,0.5150196,1.23,,,
1,26.4837,1.378,,,
1,2.08807,4.44,,,
1,34.3797,4.0,,,
1,15.6594,4.0,,,
1,1.4095126,1.82,,,
1,3.22513,0.437,,,
1,4.9234,0.776,,,
1,8.03216,1.85,,,
1,17.093319,0.426,,,
1,17.093491,0.66,,,
1,50.693644,0.792931,5220.0,,4.54
1,50.69369,0.781,,,
1,50.6939885,0.78,5216.0,364.0,4.6039
1,0.7988453,0.728,,,
1,0.7988525,0.86,4785.0,1325.0,4.45252
1,0.4378443,1.3,,,
1,13.26931,1.127,,,
1,7.119856,0.852371,5318.0,,4.68
1,7.12113,0.853,,,
1,8.904672,1.014,,,
1,8.90003342005,1.0044,5854.0,884.09,4.45956
1,8.904519,0.89,,,
